discipline_title,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code,game_location,game_name,game_season,game_year
Athletics,400m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/wendell-adrian-mottley,Wendell Adrian Mottley,Trinidad and Tobago,TT,TTO,Japan,Tokyo 1964,Summer,1964
Athletics,400m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/andrzej-badenski,Andrzej Badenski,Poland,PL,POL,Japan,Tokyo 1964,Summer,1964
Athletics,200m women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/edith-marie-mcguire,Edith Marie Mcguire,USA,US,USA,Japan,Tokyo 1964,Summer,1964
Athletics,200m women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/irena-szewinska,Irena Szewińska,Poland,PL,POL,Japan,Tokyo 1964,Summer,1964
Athletics,200m women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/marilyn-mary-black-vassella,Marilyn Mary Black-Vassella,Australia,AU,AUS,Japan,Tokyo 1964,Summer,1964
Athletics,discus throw men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/alfred-oerter,Alfred Oerter,USA,US,USA,Japan,Tokyo 1964,Summer,1964
Athletics,discus throw men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/ludvik-danek,Ludvik Danek,Czechoslovakia,CSHH,TCH,Japan,Tokyo 1964,Summer,1964
Athletics,discus throw men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/david-lawson-weill,David Lawson Weill,USA,US,USA,Japan,Tokyo 1964,Summer,1964
Athletics,discus throw women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/tamara-press,Tamara Press,Soviet Union,,URS,Japan,Tokyo 1964,Summer,1964
Athletics,discus throw women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/ingrid-lotz,Ingrid Lotz,Germany,DE,GER,Japan,Tokyo 1964,Summer,1964
Athletics,discus throw women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/lia-manoliu,Lia Manoliu,Romania,RO,ROU,Japan,Tokyo 1964,Summer,1964
Athletics,800m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/peter-snell,Peter Snell,New Zealand,NZ,NZL,Japan,Tokyo 1964,Summer,1964
Athletics,800m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/william-frederick-crothers,William Frederick Crothers,Canada,CA,CAN,Japan,Tokyo 1964,Summer,1964
Athletics,800m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/wilson-chuma-kiprugut,Wilson Chuma Kiprugut,Kenya,KE,KEN,Japan,Tokyo 1964,Summer,1964
Athletics,javelin throw men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/pauli-lauri-nevala,Pauli Lauri Nevala,Finland,FI,FIN,Japan,Tokyo 1964,Summer,1964
Athletics,javelin throw men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/gergely-kulcsar,Gergely Kulcsar,Hungary,HU,HUN,Japan,Tokyo 1964,Summer,1964
Athletics,javelin throw men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/yanis-lusis,Yanis Lusis,Soviet Union,,URS,Japan,Tokyo 1964,Summer,1964
Athletics,100m women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/wyomia-tyus,Wyomia Tyus,USA,US,USA,Japan,Tokyo 1964,Summer,1964
Athletics,100m women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/edith-marie-mcguire,Edith Marie Mcguire,USA,US,USA,Japan,Tokyo 1964,Summer,1964
Athletics,100m women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/ewa-klobukowska,Ewa Klobukowska,Poland,PL,POL,Japan,Tokyo 1964,Summer,1964
Athletics,high jump men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/valeri-brumel,Valeri Brumel,Soviet Union,,URS,Japan,Tokyo 1964,Summer,1964
Athletics,high jump men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/john-curtis-thomas,John Curtis Thomas,USA,US,USA,Japan,Tokyo 1964,Summer,1964
Athletics,high jump men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/john-barnett-rambo,John Barnett Rambo,USA,US,USA,Japan,Tokyo 1964,Summer,1964
Athletics,3000m steeplechase men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/gaston-roelants,Gaston Roelants,Belgium,BE,BEL,Japan,Tokyo 1964,Summer,1964
Athletics,3000m steeplechase men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/maurice-herriott,Maurice Herriott,Great Britain,GB,GBR,Japan,Tokyo 1964,Summer,1964
Athletics,3000m steeplechase men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/ivan-belyaev,Ivan Belyaev,Soviet Union,,URS,Japan,Tokyo 1964,Summer,1964
Athletics,10000m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/billy-mills,Billy Mills,USA,US,USA,Japan,Tokyo 1964,Summer,1964
Athletics,10000m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/mohamed-gammoudi,Mohamed Gammoudi,Tunisia,TN,TUN,Japan,Tokyo 1964,Summer,1964
Athletics,10000m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/ronald-clarke,Ronald Clarke,Australia,AU,AUS,Japan,Tokyo 1964,Summer,1964
Athletics,1500m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/peter-snell,Peter Snell,New Zealand,NZ,NZL,Japan,Tokyo 1964,Summer,1964
Athletics,1500m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/josef-odlozil,Josef Odlozil,Czechoslovakia,CSHH,TCH,Japan,Tokyo 1964,Summer,1964
Athletics,1500m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/john-davies,John Davies,New Zealand,NZ,NZL,Japan,Tokyo 1964,Summer,1964
Athletics,triple jump men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/jozef-schmidt,Jozef Schmidt,Poland,PL,POL,Japan,Tokyo 1964,Summer,1964
Athletics,triple jump men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/oleg-fedoseev,Oleg Fedoseev,Soviet Union,,URS,Japan,Tokyo 1964,Summer,1964
Athletics,triple jump men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/viktor-kravchenko,Viktor Kravchenko,Soviet Union,,URS,Japan,Tokyo 1964,Summer,1964
Athletics,shot put men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/dallas-crutcher-iii-long,Dallas Crutcher Iii Long,USA,US,USA,Japan,Tokyo 1964,Summer,1964
Athletics,shot put men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/james-randel-matson,James Randel Matson,USA,US,USA,Japan,Tokyo 1964,Summer,1964
Athletics,shot put men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/vilmos-varju,Vilmos Varju,Hungary,HU,HUN,Japan,Tokyo 1964,Summer,1964
Athletics,80m hurdles women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/karin-richert-balzer,Karin Richert-Balzer,Germany,DE,GER,Japan,Tokyo 1964,Summer,1964
Athletics,80m hurdles women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/teresa-barbara-wieczorek-cieply,Teresa Barbara Wieczorek-Cieply,Poland,PL,POL,Japan,Tokyo 1964,Summer,1964
Athletics,80m hurdles women,Women,BRONZE,Athlete,,,Pam Kilborn-Ryan,Australia,AU,AUS,Japan,Tokyo 1964,Summer,1964
Athletics,shot put women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/tamara-press,Tamara Press,Soviet Union,,URS,Japan,Tokyo 1964,Summer,1964
Athletics,shot put women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/renate-garisch-culmberger-boy,Renate Garisch-Culmberger-Boy,Germany,DE,GER,Japan,Tokyo 1964,Summer,1964
Athletics,shot put women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/galina-zybina,Galina Zybina,Soviet Union,,URS,Japan,Tokyo 1964,Summer,1964
Athletics,5000m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/robert-keyser-schul,Robert Keyser Schul,USA,US,USA,Japan,Tokyo 1964,Summer,1964
Athletics,5000m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/harald-norpoth,Harald Norpoth,Germany,DE,GER,Japan,Tokyo 1964,Summer,1964
Athletics,5000m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/william-solon-dellinger,William Solon Dellinger,USA,US,USA,Japan,Tokyo 1964,Summer,1964
Athletics,200m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/henry-carr,Henry Carr,USA,US,USA,Japan,Tokyo 1964,Summer,1964
Athletics,200m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/otis-paul-drayton,Otis Paul Drayton,USA,US,USA,Japan,Tokyo 1964,Summer,1964
Athletics,200m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/edwin-roberts,Edwin Roberts,Trinidad and Tobago,TT,TTO,Japan,Tokyo 1964,Summer,1964
Athletics,400m women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/betty-cuthbert,Betty Cuthbert,Australia,AU,AUS,Japan,Tokyo 1964,Summer,1964
Athletics,400m women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/ann-elizabeth-packer,Ann Elizabeth Packer,Great Britain,GB,GBR,Japan,Tokyo 1964,Summer,1964
Athletics,400m women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/judith-florence-amoore-pollock,Judith Florence Amoore-Pollock,Australia,AU,AUS,Japan,Tokyo 1964,Summer,1964
Athletics,100m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/robert-hayes,Robert Hayes,USA,US,USA,Japan,Tokyo 1964,Summer,1964
Athletics,100m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/enrique-figuerola-camue,Enrique Figuerola Camue,Cuba,CU,CUB,Japan,Tokyo 1964,Summer,1964
Athletics,100m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/henry-winston-harry-jerome,Henry Winston Harry Jerome,Canada,CA,CAN,Japan,Tokyo 1964,Summer,1964
Athletics,long jump men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/lynn-davies,Lynn Davies,Great Britain,GB,GBR,Japan,Tokyo 1964,Summer,1964
Athletics,long jump men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/ralph-harold-boston,Ralph Harold Boston,USA,US,USA,Japan,Tokyo 1964,Summer,1964
Athletics,long jump men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/igor-ter-ovanesyan,Igor Ter-Ovanesyan,Soviet Union,,URS,Japan,Tokyo 1964,Summer,1964
Athletics,javelin throw women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/mihaela-penes,Mihaela Penes,Romania,RO,ROU,Japan,Tokyo 1964,Summer,1964
Athletics,javelin throw women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/marta-antal-rudas,Marta Antal-Rudas,Hungary,HU,HUN,Japan,Tokyo 1964,Summer,1964
Athletics,javelin throw women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/elena-gorchakova,Elena Gorchakova,Soviet Union,,URS,Japan,Tokyo 1964,Summer,1964
Athletics,pole vault men,Men,GOLD,Athlete,,,Fred Hansen,USA,US,USA,Japan,Tokyo 1964,Summer,1964
Athletics,pole vault men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/wolfgang-reinhardt,Wolfgang Reinhardt,Germany,DE,GER,Japan,Tokyo 1964,Summer,1964
Athletics,pole vault men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/klaus-lehnertz,Klaus Lehnertz,Germany,DE,GER,Japan,Tokyo 1964,Summer,1964
Shooting,300m free rifle 3 positions 3 men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/gary-lee-anderson,Gary Lee Anderson,USA,US,USA,Japan,Tokyo 1964,Summer,1964
Shooting,300m free rifle 3 positions 3 men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/shota-kveliashvili,Shota Kveliashvili,Soviet Union,,URS,Japan,Tokyo 1964,Summer,1964
Shooting,300m free rifle 3 positions 3 men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/martin-ingemar-gunnarsson,Martin Ingemar Gunnarsson,USA,US,USA,Japan,Tokyo 1964,Summer,1964
Shooting,50m pistol 60 shots men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/vaino-johannes-markkanen,Väinö Johannes Markkanen,Finland,FI,FIN,Japan,Tokyo 1964,Summer,1964
Shooting,50m pistol 60 shots men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/frank-green,Frank Green,USA,US,USA,Japan,Tokyo 1964,Summer,1964
Shooting,50m pistol 60 shots men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/yoshihisa-yoshikawa,Yoshihisa Yoshikawa,Japan,JP,JPN,Japan,Tokyo 1964,Summer,1964
Shooting,trap 125 targets men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/ennio-mattarelli,Ennio Mattarelli,Italy,IT,ITA,Japan,Tokyo 1964,Summer,1964
Shooting,trap 125 targets men,Men,SILVER,Athlete,,,Pāvels Seničevs,Soviet Union,,URS,Japan,Tokyo 1964,Summer,1964
Shooting,trap 125 targets men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/william-clifton-morris,William Clifton Morris,USA,US,USA,Japan,Tokyo 1964,Summer,1964
Shooting,50m rifle prone 60 shots men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/laszlo-hammerl,Laszlo Hammerl,Hungary,HU,HUN,Japan,Tokyo 1964,Summer,1964
Shooting,50m rifle prone 60 shots men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/lones-wesley-jr-wigger,Lones Wesley Jr. Wigger,USA,US,USA,Japan,Tokyo 1964,Summer,1964
Shooting,50m rifle prone 60 shots men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/thomas-gayle-pool,Thomas Gayle Pool,USA,US,USA,Japan,Tokyo 1964,Summer,1964
Shooting,25m rapid fire pistol 60 shots men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/pentti-tapio-akseli-linnosvuo,Pentti Tapio Akseli Linnosvuo,Finland,FI,FIN,Japan,Tokyo 1964,Summer,1964
Shooting,25m rapid fire pistol 60 shots men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/ion-tripsa,Ion Tripsa,Romania,RO,ROU,Japan,Tokyo 1964,Summer,1964
Shooting,25m rapid fire pistol 60 shots men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/lubomir-nacovsky,Lubomir Nacovsky,Czechoslovakia,CSHH,TCH,Japan,Tokyo 1964,Summer,1964
Shooting,50m rifle 3 positions 3x40 shots men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/lones-wesley-jr-wigger,Lones Wesley Jr. Wigger,USA,US,USA,Japan,Tokyo 1964,Summer,1964
Shooting,50m rifle 3 positions 3x40 shots men,Men,SILVER,Athlete,,,Velichko Velichkov,Bulgaria,BG,BUL,Japan,Tokyo 1964,Summer,1964
Shooting,50m rifle 3 positions 3x40 shots men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/laszlo-hammerl,Laszlo Hammerl,Hungary,HU,HUN,Japan,Tokyo 1964,Summer,1964
Equestrian Dressage,individual mixed,Open,GOLD,Athlete,,https://olympics.com/en/athletes/henri-chammartin,Henri Chammartin,Switzerland,CH,SUI,Japan,Tokyo 1964,Summer,1964
Equestrian Dressage,individual mixed,Open,SILVER,Athlete,,https://olympics.com/en/athletes/harry-boldt,Harry Boldt,Germany,DE,GER,Japan,Tokyo 1964,Summer,1964
Equestrian Dressage,individual mixed,Open,BRONZE,Athlete,,https://olympics.com/en/athletes/sergei-filatov,Sergei Filatov,Soviet Union,,URS,Japan,Tokyo 1964,Summer,1964
Canoe Sprint,K1 1000m kayak single men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/rolf-peterson,Rolf Peterson,Sweden,SE,SWE,Japan,Tokyo 1964,Summer,1964
Canoe Sprint,K1 1000m kayak single men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/mihaly-hesz,Mihaly Hesz,Hungary,HU,HUN,Japan,Tokyo 1964,Summer,1964
Canoe Sprint,K1 1000m kayak single men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/aurel-vernescu,Aurel Vernescu,Romania,RO,ROU,Japan,Tokyo 1964,Summer,1964
Canoe Sprint,K1 500m kayak single women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/lyudmila-khvedosyuk-pinaeva,Lyudmila Khvedosyuk-Pinaeva,Soviet Union,,URS,Japan,Tokyo 1964,Summer,1964
Canoe Sprint,K1 500m kayak single women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/hilde-lauer,Hilde Lauer,Romania,RO,ROU,Japan,Tokyo 1964,Summer,1964
Canoe Sprint,K1 500m kayak single women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/marcia-ingram-jones-smoke,Marcia Ingram Jones-Smoke,USA,US,USA,Japan,Tokyo 1964,Summer,1964
Canoe Sprint,C1 1000m canoe single men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/jurgen-eschert,Jürgen Eschert,Germany,DE,GER,Japan,Tokyo 1964,Summer,1964
Canoe Sprint,C1 1000m canoe single men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/andrei-igorov,Andrei Igorov,Romania,RO,ROU,Japan,Tokyo 1964,Summer,1964
Canoe Sprint,C1 1000m canoe single men,Men,BRONZE,Athlete,,,Yevgeny Penyayev,Soviet Union,,URS,Japan,Tokyo 1964,Summer,1964
Biathlon,20km men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/vladimir-melanin,Vladimir Melanin,Soviet Union,,URS,Austria,Innsbruck 1964,Winter,1964
Biathlon,20km men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/aleksandr-privalov,Aleksandr Privalov,Soviet Union,,URS,Austria,Innsbruck 1964,Winter,1964
Biathlon,20km men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/olav-jordet,Olav Jordet,Norway,NO,NOR,Austria,Innsbruck 1964,Winter,1964
Figure skating,Individual women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/sjoukje-dijkstra,Sjoukje Dijkstra,Netherlands,NL,NED,Austria,Innsbruck 1964,Winter,1964
Figure skating,Individual women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/regine-heitzer,Regine Heitzer,Austria,AT,AUT,Austria,Innsbruck 1964,Winter,1964
Figure skating,Individual women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/petra-burka,Petra Burka,Canada,CA,CAN,Austria,Innsbruck 1964,Winter,1964
Figure skating,Individual men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/manfred-schnelldorfer,Manfred Schnelldorfer,Germany,DE,GER,Austria,Innsbruck 1964,Winter,1964
Figure skating,Individual men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/alain-calmat,Alain Calmat,France,FR,FRA,Austria,Innsbruck 1964,Winter,1964
Figure skating,Individual men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/scott-allen,Scott Allen,USA,US,USA,Austria,Innsbruck 1964,Winter,1964
Cross Country Skiing,15km men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/eero-mantyranta,Eero Mäntyranta,Finland,FI,FIN,Austria,Innsbruck 1964,Winter,1964
Cross Country Skiing,15km men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/harald-gronningen,Harald Grönningen,Norway,NO,NOR,Austria,Innsbruck 1964,Winter,1964
Cross Country Skiing,15km men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/sixten-jernberg,Sixten Jernberg,Sweden,SE,SWE,Austria,Innsbruck 1964,Winter,1964
Cross Country Skiing,30km mass start men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/eero-mantyranta,Eero Mäntyranta,Finland,FI,FIN,Austria,Innsbruck 1964,Winter,1964
Cross Country Skiing,30km mass start men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/harald-gronningen,Harald Grönningen,Norway,NO,NOR,Austria,Innsbruck 1964,Winter,1964
Cross Country Skiing,30km mass start men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/igor-voronchikhin,Igor Voronchikhin,Soviet Union,,URS,Austria,Innsbruck 1964,Winter,1964
Cross Country Skiing,10km women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/klavdiya-boyarskikh,Klavdiya Boyarskikh,Soviet Union,,URS,Austria,Innsbruck 1964,Winter,1964
Cross Country Skiing,10km women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/yevdoyka-mekshilo,Yevdoyka Mekshilo,Soviet Union,,URS,Austria,Innsbruck 1964,Winter,1964
Cross Country Skiing,10km women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/mariya-gusakova,Mariya Gusakova,Soviet Union,,URS,Austria,Innsbruck 1964,Winter,1964
Cross Country Skiing,5km women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/klavdiya-boyarskikh,Klavdiya Boyarskikh,Soviet Union,,URS,Austria,Innsbruck 1964,Winter,1964
Cross Country Skiing,5km women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/mirja-lehtonen,Mirja Lehtonen,Finland,FI,FIN,Austria,Innsbruck 1964,Winter,1964
Cross Country Skiing,5km women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/alevtina-kolchina,Alevtina Kolchina,Soviet Union,,URS,Austria,Innsbruck 1964,Winter,1964
Cross Country Skiing,50km men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/sixten-jernberg,Sixten Jernberg,Sweden,SE,SWE,Austria,Innsbruck 1964,Winter,1964
Cross Country Skiing,50km men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/assar-ronnlund,Assar Rönnlund,Sweden,SE,SWE,Austria,Innsbruck 1964,Winter,1964
Cross Country Skiing,50km men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/arto-tiainen,Arto Tiainen,Finland,FI,FIN,Austria,Innsbruck 1964,Winter,1964
Alpine Skiing,slalom men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/josef-stiegler,Josef Stiegler,Austria,AT,AUT,Austria,Innsbruck 1964,Winter,1964
Alpine Skiing,slalom men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/william-kidd,William Kidd,USA,US,USA,Austria,Innsbruck 1964,Winter,1964
Alpine Skiing,slalom men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/james-heuga,James Heuga,USA,US,USA,Austria,Innsbruck 1964,Winter,1964
Alpine Skiing,giant slalom women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/marielle-goitschel,Marielle Goitschel,France,FR,FRA,Austria,Innsbruck 1964,Winter,1964
Alpine Skiing,giant slalom women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/christine-goitschel,Christine Goitschel,France,FR,FRA,Austria,Innsbruck 1964,Winter,1964
Alpine Skiing,giant slalom women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/jean-saubert,Jean Saubert,USA,US,USA,Austria,Innsbruck 1964,Winter,1964
Alpine Skiing,downhill men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/egon-zimmermann,Egon Zimmermann,Austria,AT,AUT,Austria,Innsbruck 1964,Winter,1964
Alpine Skiing,downhill men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/leo-lacroix,Léo Lacroix,France,FR,FRA,Austria,Innsbruck 1964,Winter,1964
Alpine Skiing,downhill men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/wolfgang-bartels,Wolfgang Bartels,Germany,DE,GER,Austria,Innsbruck 1964,Winter,1964
Alpine Skiing,downhill women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/christl-haas,Christl Haas,Austria,AT,AUT,Austria,Innsbruck 1964,Winter,1964
Alpine Skiing,downhill women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/edith-zimmermann,Edith Zimmermann,Austria,AT,AUT,Austria,Innsbruck 1964,Winter,1964
